,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
91315,7/26/1980,1980,0,s,PHI,ATL,1513.764,1484.787,0.576,0.424,1515.649,1482.902,walkb001,niekp001,49.402,53.132,5.672,9.185,6,3
91316,7/26/1980,1980,0,s,NYM,CIN,1490.534,1505.825,0.513,0.487,1487.697,1508.662,jackr003,bonhb101,47.03,48.951,7.922,6.625,1,5
91323,7/25/1980,1980,0,s,PHI,ATL,1516.587,1481.965,0.584,0.416,1513.764,1484.787,larsd101,boggt001,44.617,44.382,5.672,9.185,0,3
91326,7/25/1980,1980,0,s,PHI,ATL,1515.389,1483.163,0.58,0.42,1516.587,1481.965,ruthd001,mcwil001,49.532,50.15,5.672,9.185,5,4
91329,7/25/1980,1980,0,s,WSN,HOU,1531.853,1514.323,0.559,0.441,1530.064,1516.111,roges001,ryann001,52.929,55.205,-0.064,-0.738,8,9
91333,7/25/1980,1980,0,s,NYM,CIN,1488.572,1507.787,0.507,0.493,1490.534,1505.825,zachp001,moskp101,50.783,48.641,7.922,6.625,2,0
91352,7/23/1980,1980,0,s,ATL,WSN,1481.56,1533.455,0.46,0.54,1483.163,1531.853,alexd001,lea-c001,51.046,46.911,9.185,-0.064,6,5
91367,7/22/1980,1980,0,s,ATL,WSN,1479.447,1535.568,0.454,0.546,1481.56,1533.455,niekp001,lee-b101,53.45,45.959,9.185,-0.064,7,5
91380,7/21/1980,1980,0,s,ATL,WSN,1481.145,1533.87,0.459,0.541,1479.447,1535.568,matur101,sands001,45.934,52.41,9.185,-0.064,6,8
91394,7/20/1980,1980,0,s,ATL,PHI,1479.59,1522.377,0.473,0.527,1481.145,1520.823,mcwil001,walkb001,49.077,49.338,9.185,5.672,3,2
91397,7/19/1980,1980,0,s,ATL,PHI,1476.305,1525.663,0.464,0.536,1479.59,1522.377,boggt001,larsd101,43.605,45.126,9.185,5.672,7,2
91399,7/19/1980,1980,0,s,ATL,PHI,1473.762,1528.206,0.456,0.544,1476.305,1525.663,alexd001,ruthd001,49.897,50.28,9.185,5.672,5,2
91423,7/18/1980,1980,0,s,ATL,PHI,1476.501,1525.467,0.464,0.536,1473.762,1528.206,niekp001,espin101,54.033,48.227,9.185,5.672,2,7
91436,7/17/1980,1980,0,s,ATL,NYM,1480.063,1485.943,0.526,0.474,1476.501,1489.505,matur101,pacej001,47.321,47.765,9.185,7.922,0,6
91449,7/16/1980,1980,0,s,ATL,NYM,1477.885,1488.121,0.52,0.48,1480.063,1485.943,mcwil001,swanc001,48.148,52.436,9.185,7.922,5,2
91460,7/15/1980,1980,0,s,ATL,NYM,1481.833,1484.173,0.531,0.469,1477.885,1488.121,alexd001,zachp001,50.623,49.837,9.185,7.922,2,9
91465,7/14/1980,1980,0,s,PHI,PIT,1525.128,1539.464,0.514,0.486,1523.126,1541.466,lercr001,rhodr001,47.148,47.887,5.672,6.884,11,13
91474,7/13/1980,1980,0,s,NYM,STL,1480.836,1497.709,0.51,0.49,1484.173,1494.372,bombm101,ottej101,45.839,46.101,7.922,7.108,10,4
91477,7/13/1980,1980,0,s,NYM,STL,1478.47,1500.075,0.503,0.497,1480.836,1497.709,falcp001,sykeb101,43.25,45.283,7.922,7.108,7,4
91479,7/13/1980,1980,0,s,WSN,CHC,1530.027,1477.993,0.608,0.392,1531.159,1476.861,lea-c001,capid101,46.623,46.316,-0.064,8.192,2,1
91482,7/13/1980,1980,0,s,PHI,PIT,1527.974,1536.618,0.522,0.478,1525.128,1539.464,espin101,robid001,49.338,49.903,5.672,6.884,3,7
91489,7/12/1980,1980,0,s,WSN,CHC,1532.594,1475.426,0.615,0.385,1530.027,1477.993,lee-b101,lampd001,47.682,46.462,-0.064,8.192,6,8
91491,7/12/1980,1980,0,s,WSN,CHC,1529.647,1478.373,0.607,0.393,1532.594,1475.426,sands001,reusr001,50.563,48.357,-0.064,8.192,10,2
91496,7/12/1980,1980,0,s,PHI,PIT,1526.541,1538.052,0.518,0.482,1527.974,1536.618,carls001,bibbj001,61.501,56.745,5.672,6.884,5,4
91497,7/12/1980,1980,0,s,NYM,STL,1480.513,1498.031,0.509,0.491,1478.47,1500.075,pacej001,kaatj101,47.997,50.804,7.922,7.108,6,8
91504,7/11/1980,1980,0,s,WSN,STL,1532.063,1495.615,0.586,0.414,1529.647,1498.031,roges001,vuckp001,52.78,54.049,-0.064,7.108,3,5
91509,7/11/1980,1980,0,s,PHI,CHC,1524.234,1480.68,0.596,0.404,1526.541,1478.373,walkb001,mcgll101,48.381,47.317,5.672,8.192,7,2
91511,7/11/1980,1980,0,s,NYM,PIT,1482.294,1536.271,0.457,0.543,1480.513,1538.052,swanc001,blylb001,53.303,52.522,7.922,6.884,2,4
91516,7/11/1980,1980,0,s,ATL,CIN,1487.21,1512.12,0.499,0.501,1485.322,1514.008,alexd001,sotom001,50.435,47.177,9.185,6.625,3,5
91521,7/10/1980,1980,0,s,WSN,STL,1530.832,1496.846,0.583,0.417,1532.063,1495.615,palmd001,forsb001,52.904,50.786,-0.064,7.108,4,3
91526,7/10/1980,1980,0,s,PHI,CHC,1522.749,1482.165,0.592,0.408,1524.234,1480.68,ruthd001,krukm001,49.91,49.083,5.672,8.192,5,3
91527,7/10/1980,1980,0,s,NYM,PIT,1480.049,1538.516,0.451,0.549,1482.294,1536.271,zachp001,candj001,48.498,51.106,7.922,6.884,2,0
91531,7/10/1980,1980,0,s,ATL,CIN,1489.123,1510.207,0.504,0.496,1487.21,1512.12,niekp001,leibc001,54.198,49.377,9.185,6.625,6,8
91536,7/6/1980,1980,0,s,NYM,WSN,1482.91,1527.972,0.47,0.53,1480.049,1530.832,swanc001,roges001,53.66,53.318,7.922,-0.064,4,9
91545,7/6/1980,1980,0,s,ATL,SDP,1487.868,1473.65,0.555,0.445,1489.123,1472.395,alexd001,muras001,50.678,47.08,9.185,12.389,6,5
91550,7/5/1980,1980,0,s,NYM,WSN,1480.73,1530.152,0.463,0.537,1482.91,1527.972,falcp001,sands001,43.796,52.581,7.922,-0.064,7,5
91559,7/5/1980,1980,0,s,ATL,SDP,1486.599,1474.919,0.551,0.449,1487.868,1473.65,matur101,eichj001,46.949,47.855,9.185,12.389,3,2
91561,7/4/1980,1980,0,s,NYM,WSN,1482.173,1528.708,0.468,0.532,1480.73,1530.152,bombm101,gullb001,46.505,48.17,7.922,-0.064,5,6
91563,7/4/1980,1980,0,s,NYM,WSN,1479.138,1531.743,0.459,0.541,1482.173,1528.708,zachp001,palmd001,49.897,54.205,7.922,-0.064,9,5
91574,7/4/1980,1980,0,s,ATL,SDP,1482.764,1478.755,0.54,0.46,1486.599,1474.919,mcwil001,rasme101,47.728,47.104,9.185,12.389,9,0
91579,7/3/1980,1980,0,s,NYM,WSN,1475.645,1535.236,0.449,0.551,1479.138,1531.743,burrr001,lea-c001,46.631,47.902,7.922,-0.064,7,2
91588,7/3/1980,1980,0,s,ATL,HOU,1484.586,1518.955,0.485,0.515,1482.764,1520.778,boggt001,richj101,44.749,64.22,9.185,-0.738,3,5
91589,7/2/1980,1980,0,s,WSN,PHI,1532.54,1521.668,0.55,0.45,1535.236,1518.971,roges001,carls001,52.555,62.768,-0.064,5.672,6,1
91594,7/2/1980,1980,0,s,NYM,CHC,1473.753,1483.128,0.521,0.479,1475.645,1481.236,pacej001,reusr001,46.872,48.97,7.922,8.192,3,1
91601,7/2/1980,1980,0,s,ATL,HOU,1478.485,1525.056,0.468,0.532,1484.586,1518.955,niekp001,ruhlv001,52.718,51.374,9.185,-0.738,14,0
91602,7/1/1980,1980,0,s,WSN,PHI,1534.311,1519.897,0.555,0.445,1532.54,1521.668,sands001,lercr001,53.418,47.225,-0.064,5.672,4,5
91607,7/1/1980,1980,0,s,NYM,CHC,1475.426,1481.455,0.526,0.474,1473.753,1483.128,swanc001,lampd001,54.127,47.37,7.922,8.192,3,4
91614,7/1/1980,1980,0,s,ATL,HOU,1473.724,1529.817,0.454,0.546,1478.485,1525.056,alexd001,niekj001,50.486,51.537,9.185,-0.738,13,4
91615,6/30/1980,1980,0,s,WSN,PHI,1536.601,1517.606,0.562,0.438,1534.311,1519.897,gullb001,noled001,49.527,47.686,-0.064,5.672,5,7
91626,6/30/1980,1980,0,s,ATL,HOU,1472.082,1531.459,0.449,0.551,1473.724,1529.817,matur101,forsk001,46.559,52.164,9.185,-0.738,5,4
91629,6/29/1980,1980,0,s,WSN,PIT,1534.37,1541.772,0.524,0.476,1536.601,1539.54,palmd001,soloe101,53.16,51.466,-0.064,6.884,4,1
91634,6/29/1980,1980,0,s,PHI,NYM,1515.801,1477.232,0.589,0.411,1517.606,1475.426,walkb001,zachp001,46.244,49.757,5.672,7.922,5,2
91641,6/28/1980,1980,0,s,PHI,NYM,1517.662,1475.37,0.594,0.406,1515.801,1477.232,larsd101,bombm101,44.385,46.478,5.672,7.922,4,5
91644,6/28/1980,1980,0,s,PHI,NYM,1519.544,1473.488,0.599,0.401,1517.662,1475.37,ruthd001,burrr001,47.308,45.364,5.672,7.922,1,2
91646,6/28/1980,1980,0,s,WSN,PIT,1536.037,1540.105,0.529,0.471,1534.37,1541.772,lea-c001,bibbj001,47.495,57.01,-0.064,6.884,3,4
91656,6/27/1980,1980,0,s,WSN,PIT,1538.193,1537.949,0.535,0.465,1536.037,1540.105,roges001,blylb001,53.48,52.676,-0.064,6.884,4,6
91662,6/27/1980,1980,0,s,PHI,NYM,1521.447,1471.585,0.605,0.395,1519.544,1473.488,carls001,pacej001,63.207,46.324,5.672,7.922,2,3
91671,6/26/1980,1980,0,s,PHI,WSN,1523.005,1536.636,0.515,0.485,1521.447,1538.193,lercr001,sands001,46.007,51.645,5.672,-0.064,0,1
91680,6/25/1980,1980,0,s,PHI,WSN,1521.544,1538.097,0.511,0.489,1523.005,1536.636,walkb001,gullb001,45.15,48.618,5.672,-0.064,2,1
91694,6/24/1980,1980,0,s,PHI,WSN,1523.102,1536.538,0.515,0.485,1521.544,1538.097,noled001,palmd001,48.385,53.761,5.672,-0.064,6,7
91722,6/22/1980,1980,0,s,ATL,CHC,1475.477,1490.247,0.513,0.487,1473.973,1491.751,niekp001,lampd001,53.176,47.109,9.185,8.192,2,3
91735,6/21/1980,1980,0,s,ATL,CHC,1471.527,1494.198,0.502,0.498,1475.477,1490.247,alexd001,hernw001,48.374,45.965,9.185,8.192,8,0
91748,6/20/1980,1980,0,s,ATL,CHC,1473.456,1492.269,0.507,0.493,1471.527,1494.198,boggt001,mcgll101,45.17,45.864,9.185,8.192,2,4
91760,6/19/1980,1980,0,s,ATL,PIT,1471.718,1549.474,0.423,0.577,1473.456,1547.736,matur101,robid001,47.91,49.529,9.185,6.884,4,3
91762,6/18/1980,1980,0,s,ATL,PIT,1469.961,1551.231,0.418,0.582,1471.718,1549.474,niekp001,rhodr001,53.294,48.938,9.185,6.884,5,4
91764,6/18/1980,1980,0,s,ATL,PIT,1468.185,1553.007,0.413,0.587,1469.961,1551.231,mcwil001,soloe101,46.575,51.171,9.185,6.884,3,2
91802,6/15/1980,1980,0,s,WSN,LAD,1541.786,1527.984,0.554,0.446,1540.019,1529.752,gullb001,welcb001,46.941,53.206,-0.064,11.008,0,1
91807,6/15/1980,1980,0,s,PHI,SDP,1522.041,1480.143,0.594,0.406,1523.819,1478.364,walkb001,wiser101,45.768,50.095,5.672,12.389,8,5
91809,6/15/1980,1980,0,s,NYM,SFG,1474.109,1473.732,0.535,0.465,1471.512,1476.329,zachp001,knepb001,49.413,46.82,7.922,4.116,0,3
91814,6/14/1980,1980,0,s,WSN,LAD,1546.509,1523.261,0.568,0.432,1541.786,1527.984,grimr101,hootb001,42.076,50.88,-0.064,11.008,0,8
91819,6/14/1980,1980,0,s,PHI,SDP,1520.543,1481.64,0.59,0.41,1522.041,1480.143,carls001,muras001,62.486,45.734,5.672,12.389,3,1
91821,6/14/1980,1980,0,s,NYM,SFG,1472.66,1475.181,0.531,0.469,1474.109,1473.732,falcp001,montj001,45.538,49.325,7.922,4.116,7,6
91829,6/13/1980,1980,0,s,WSN,LAD,1545.204,1524.567,0.564,0.436,1546.509,1523.261,roges001,suttd001,53.077,54.711,-0.064,11.008,4,3
91834,6/13/1980,1980,0,s,PHI,SDP,1518.71,1483.473,0.584,0.416,1520.543,1481.64,ruthd001,joner101,47.702,54.086,5.672,12.389,9,6
91835,6/13/1980,1980,0,s,NYM,SFG,1474.843,1472.998,0.537,0.463,1472.66,1475.181,burrr001,bluev001,46.992,53.021,7.922,4.116,1,3
91841,6/12/1980,1980,0,s,WSN,SDP,1542.323,1486.354,0.613,0.387,1545.204,1483.473,lea-c001,lucag001,47.4,49.139,-0.064,12.389,9,1
91843,6/12/1980,1980,0,s,NYM,LAD,1473.107,1526.303,0.458,0.542,1474.843,1524.567,pacej001,goltd101,47.052,48.443,7.922,11.008,6,5
91850,6/11/1980,1980,0,s,WSN,SDP,1541.2,1487.477,0.61,0.39,1542.323,1486.354,gullb001,curtj001,47.4,48.523,-0.064,12.389,7,6
91852,6/11/1980,1980,0,s,PHI,SFG,1521.678,1470.031,0.607,0.393,1518.71,1472.998,lercr001,white001,46.197,49.553,5.672,4.116,4,7
91854,6/11/1980,1980,0,s,NYM,LAD,1470.004,1529.405,0.449,0.551,1473.107,1526.303,swanc001,reusj001,55.661,50.247,7.922,11.008,6,2
91860,6/11/1980,1980,0,s,ATL,STL,1471.113,1485.494,0.514,0.486,1469.607,1487.0,mcwil001,forsb001,46.088,51.923,9.185,7.108,3,4
91862,6/10/1980,1980,0,s,WSN,SDP,1539.184,1489.492,0.604,0.396,1541.2,1487.477,sands001,wiser101,52.103,50.385,-0.064,12.389,8,4
91864,6/10/1980,1980,0,s,PHI,SFG,1520.571,1471.137,0.604,0.396,1521.678,1470.031,walkb001,knepb001,45.842,47.247,5.672,4.116,4,3
91866,6/10/1980,1980,0,s,NYM,LAD,1468.213,1531.197,0.444,0.556,1470.004,1529.405,zachp001,welcb001,50.278,53.808,7.922,11.008,5,4
91873,6/10/1980,1980,0,s,ATL,STL,1468.864,1487.743,0.507,0.493,1471.113,1485.494,niekp001,sykeb101,54.976,42.187,9.185,7.108,5,2
91876,6/9/1980,1980,0,s,PHI,SFG,1523.056,1468.653,0.611,0.389,1520.571,1471.137,carls001,montj001,62.035,49.36,5.672,4.116,1,3
91880,6/9/1980,1980,0,s,ATL,STL,1471.237,1485.37,0.514,0.486,1468.864,1487.743,matur101,kaatj101,48.963,47.309,9.185,7.108,5,8
91882,6/8/1980,1980,0,s,WSN,STL,1536.91,1487.644,0.604,0.396,1539.184,1485.37,grimr101,thomr001,42.023,47.774,-0.064,7.108,9,4
91883,6/8/1980,1980,0,s,NYM,PIT,1470.135,1548.265,0.423,0.577,1468.213,1550.187,bombm101,soloe101,46.427,50.088,7.922,6.884,0,3
91885,6/8/1980,1980,0,s,WSN,STL,1535.427,1489.127,0.6,0.4,1536.91,1487.644,roges001,fulgj101,53.154,55.581,-0.064,7.108,6,4
91886,6/8/1980,1980,0,s,NYM,PIT,1467.712,1550.687,0.416,0.584,1470.135,1548.265,burrr001,robid001,47.155,51.079,7.922,6.884,6,4
91890,6/8/1980,1980,0,s,PHI,CHC,1525.393,1491.741,0.582,0.418,1523.056,1494.078,ruthd001,mcgll101,47.112,47.348,5.672,8.192,0,2
91896,6/8/1980,1980,0,s,ATL,LAD,1472.908,1529.526,0.453,0.547,1471.237,1531.197,boggt001,suttd001,43.611,54.068,9.185,11.008,1,3
91898,6/7/1980,1980,0,s,WSN,STL,1534.251,1490.304,0.597,0.403,1535.427,1489.127,palmd001,vuckp001,51.936,53.039,-0.064,7.108,2,1
91901,6/7/1980,1980,0,s,PHI,CHC,1523.516,1493.618,0.577,0.423,1525.393,1491.741,lercr001,reusr001,46.028,50.856,5.672,8.192,5,2
91903,6/7/1980,1980,0,s,NYM,PIT,1465.785,1552.615,0.411,0.589,1467.712,1550.687,pacej001,bibbj001,47.41,56.808,7.922,6.884,6,5
91908,6/7/1980,1980,0,s,ATL,LAD,1469.469,1532.966,0.443,0.557,1472.908,1529.526,alexd001,goltd101,47.711,49.484,9.185,11.008,6,1
91910,6/6/1980,1980,0,s,WSN,STL,1531.866,1492.688,0.59,0.41,1534.251,1490.304,lee-b101,forsb001,46.718,52.62,-0.064,7.108,7,2
91913,6/6/1980,1980,0,s,PHI,CHC,1522.292,1494.841,0.574,0.426,1523.516,1493.618,walkb001,krukm001,46.106,49.191,5.672,8.192,6,5
91915,6/6/1980,1980,0,s,NYM,PIT,1461.898,1556.502,0.4,0.6,1465.785,1552.615,falcp001,blylb001,46.273,55.315,7.922,6.884,9,4
91921,6/6/1980,1980,0,s,ATL,LAD,1472.108,1530.326,0.451,0.549,1469.469,1532.966,niekp001,reusj001,55.127,48.498,9.185,11.008,0,5
91923,6/5/1980,1980,0,s,WSN,CHC,1530.296,1496.411,0.583,0.417,1531.866,1494.841,sands001,lampd001,50.848,47.898,-0.064,8.192,2,0
91925,6/5/1980,1980,0,s,NYM,STL,1460.27,1494.316,0.486,0.514,1461.898,1492.688,swanc001,sykeb101,54.69,40.986,7.922,7.108,2,1
91928,6/4/1980,1980,0,s,WSN,CHC,1527.262,1499.446,0.574,0.426,1530.296,1496.411,roges001,mcgll101,52.845,48.236,-0.064,8.192,8,1
91933,6/4/1980,1980,0,s,NYM,STL,1461.801,1492.784,0.49,0.51,1460.27,1494.316,zachp001,kaatj101,49.116,46.078,7.922,7.108,0,1
91939,6/3/1980,1980,0,s,WSN,CHC,1530.129,1496.578,0.582,0.418,1527.262,1499.446,grimr101,reusr001,42.586,49.838,-0.064,8.192,2,5
91944,6/3/1980,1980,0,s,NYM,STL,1465.548,1489.037,0.501,0.499,1461.801,1492.784,burrr001,fulgj101,48.529,54.907,7.922,7.108,1,8
91952,6/2/1980,1980,0,s,WSN,CHC,1528.882,1497.826,0.579,0.421,1530.129,1496.578,palmd001,krukm001,53.245,49.698,-0.064,8.192,8,7
92002,5/29/1980,1980,0,s,PHI,PIT,1526.021,1551.971,0.497,0.503,1524.53,1553.462,ruthd001,soloe101,47.802,50.062,5.672,6.884,4,5
92007,5/28/1980,1980,0,s,PHI,PIT,1523.636,1554.357,0.49,0.51,1526.021,1551.971,lercr001,robid001,46.694,51.307,5.672,6.884,6,3
92016,5/28/1980,1980,0,s,ATL,SFG,1464.133,1477.143,0.516,0.484,1465.531,1475.745,alexd001,white001,48.04,50.699,9.185,4.116,3,2
92019,5/27/1980,1980,0,s,PHI,PIT,1525.117,1552.876,0.495,0.505,1523.636,1554.357,carls001,bibbj001,60.355,55.719,5.672,6.884,2,3
92029,5/27/1980,1980,0,s,ATL,SFG,1461.896,1479.38,0.509,0.491,1464.133,1477.143,mcwil001,knepb001,44.731,46.051,9.185,4.116,6,3
92034,5/26/1980,1980,0,s,PHI,PIT,1523.578,1554.414,0.49,0.51,1525.117,1552.876,walkb001,blylb001,47.4,54.81,5.672,6.884,7,6
92043,5/26/1980,1980,0,s,ATL,SFG,1460.459,1480.817,0.505,0.495,1461.896,1479.38,boggt001,ripla101,42.013,44.333,9.185,4.116,2,1
92049,5/25/1980,1980,0,s,PHI,HOU,1521.176,1514.859,0.544,0.456,1523.578,1512.457,ruthd001,forsk001,47.128,54.497,5.672,-0.738,6,2
92051,5/25/1980,1980,0,s,NYM,ATL,1461.091,1462.653,0.532,0.468,1463.284,1460.459,swanc001,niekp001,53.399,55.614,7.922,9.185,3,0
92062,5/24/1980,1980,0,s,PHI,HOU,1519.825,1516.21,0.54,0.46,1521.176,1514.859,larsd101,anduj001,46.414,48.757,5.672,-0.738,5,4
92064,5/24/1980,1980,0,s,NYM,ATL,1459.631,1464.113,0.528,0.472,1461.091,1462.653,zachp001,alexd001,48.826,47.969,7.922,9.185,5,4
92075,5/23/1980,1980,0,s,PHI,HOU,1517.692,1518.343,0.534,0.466,1519.825,1516.21,carls001,ryann001,59.247,54.254,5.672,-0.738,3,0
92077,5/23/1980,1980,0,s,NYM,ATL,1458.154,1465.59,0.524,0.476,1459.631,1464.113,burrr001,matur101,47.895,49.592,7.922,9.185,2,1
92087,5/22/1980,1980,0,s,NYM,HOU,1460.265,1516.232,0.454,0.546,1458.154,1518.343,bombm101,niekj001,47.042,52.891,7.922,-0.738,5,8
92092,5/21/1980,1980,0,s,WSN,ATL,1524.312,1466.692,0.615,0.385,1525.413,1465.59,roges001,hannp101,52.614,45.378,-0.064,9.185,3,2
92097,5/21/1980,1980,0,s,PHI,CIN,1516.302,1519.682,0.53,0.47,1517.692,1518.292,chril101,seavt001,49.365,56.853,5.672,6.625,9,8
92098,5/21/1980,1980,0,s,NYM,HOU,1457.135,1519.362,0.445,0.555,1460.265,1516.232,falcp001,richj101,47.316,65.636,7.922,-0.738,5,1
92106,5/20/1980,1980,0,s,WSN,ATL,1526.351,1464.652,0.621,0.379,1524.312,1466.692,sands001,niekp001,49.831,54.592,-0.064,9.185,0,1
92111,5/20/1980,1980,0,s,PHI,CIN,1517.933,1518.051,0.534,0.466,1516.302,1519.682,ruthd001,leibc001,47.944,49.704,5.672,6.625,6,7
92112,5/20/1980,1980,0,s,NYM,HOU,1458.505,1517.992,0.449,0.551,1457.135,1519.362,swanc001,forsk001,53.99,53.978,7.922,-0.738,2,3
92117,5/19/1980,1980,0,s,WSN,ATL,1524.676,1466.327,0.616,0.384,1526.351,1464.652,palmd001,mcwil001,52.76,45.887,-0.064,9.185,11,8
92121,5/19/1980,1980,0,s,PHI,CIN,1516.14,1519.844,0.529,0.471,1517.933,1518.051,carls001,pastf001,59.756,52.577,5.672,6.625,6,4
92127,5/18/1980,1980,0,s,ATL,NYM,1467.967,1456.865,0.55,0.45,1466.327,1458.505,alexd001,burrr001,46.201,47.063,9.185,7.922,1,2
92128,5/18/1980,1980,0,s,ATL,NYM,1466.682,1458.15,0.547,0.453,1467.967,1456.865,matur101,zachp001,48.637,48.568,9.185,7.922,2,1
92140,5/17/1980,1980,0,s,WSN,CIN,1522.512,1522.008,0.535,0.465,1524.676,1519.844,lee-b101,lacom001,47.55,44.449,-0.064,6.625,9,6
92151,5/16/1980,1980,0,s,WSN,CIN,1521.078,1523.442,0.531,0.469,1522.512,1522.008,roges001,seavt001,51.807,56.154,-0.064,6.625,2,1
92163,5/16/1980,1980,0,s,ATL,NYM,1468.827,1456.005,0.553,0.447,1466.682,1458.15,niekp001,falcp001,55.465,47.115,9.185,7.922,3,5
92181,5/14/1980,1980,0,s,ATL,PHI,1472.609,1509.713,0.481,0.519,1468.827,1513.495,mcwil001,carls001,47.464,59.733,9.185,5.672,1,9
92192,5/13/1980,1980,0,s,ATL,PHI,1469.767,1512.555,0.473,0.527,1472.609,1509.713,alexd001,lercr001,45.393,46.974,9.185,5.672,7,3
92207,5/11/1980,1980,0,s,ATL,HOU,1467.182,1526.709,0.449,0.551,1469.767,1524.124,niekp001,niekj001,55.532,54.563,9.185,-0.738,7,4
92209,5/10/1980,1980,0,s,WSN,NYM,1516.186,1458.739,0.615,0.385,1517.592,1457.333,lee-b101,bombm101,47.456,48.007,-0.064,7.922,5,3
92220,5/10/1980,1980,0,s,ATL,HOU,1468.465,1525.426,0.453,0.547,1467.182,1526.709,matur101,richj101,47.675,65.43,9.185,-0.738,2,3
92222,5/9/1980,1980,0,s,WSN,NYM,1518.225,1456.7,0.621,0.379,1516.186,1458.739,roges001,swanc001,51.38,52.226,-0.064,7.922,1,2
92232,5/9/1980,1980,0,s,ATL,HOU,1466.819,1527.072,0.448,0.552,1468.465,1525.426,mcwil001,forsk001,48.052,54.078,9.185,-0.738,5,4
92239,5/7/1980,1980,0,s,WSN,HOU,1515.942,1529.355,0.515,0.485,1518.225,1527.072,sands001,ryann001,48.537,52.333,-0.064,-0.738,3,0
92245,5/7/1980,1980,0,s,NYM,CIN,1458.055,1520.12,0.445,0.555,1456.7,1521.475,burrr001,pastf001,47.469,53.068,7.922,6.625,2,3
92251,5/6/1980,1980,0,s,WSN,HOU,1518.843,1526.454,0.524,0.476,1515.942,1529.355,grimr101,niekj001,43.38,54.369,-0.064,-0.738,4,8
92256,5/6/1980,1980,0,s,PHI,ATL,1510.867,1469.145,0.593,0.407,1513.193,1466.819,ruthd001,alexd001,46.411,46.247,5.672,9.185,10,5
92258,5/6/1980,1980,0,s,NYM,CIN,1459.803,1518.372,0.45,0.55,1458.055,1520.12,falcp001,lacom001,48.886,46.483,7.922,6.625,10,12
92264,5/5/1980,1980,0,s,WSN,HOU,1514.637,1530.66,0.511,0.489,1518.843,1526.454,palmd001,richj101,51.616,67.716,-0.064,-0.738,10,1
92267,5/5/1980,1980,0,s,PHI,ATL,1508.225,1471.787,0.586,0.414,1510.867,1469.145,carls001,matur101,59.279,49.455,5.672,9.185,7,1
92269,5/5/1980,1980,0,s,NYM,CIN,1458.016,1520.159,0.445,0.555,1459.803,1518.372,bombm101,seavt001,48.195,55.904,7.922,6.625,3,2
92272,5/4/1980,1980,0,s,WSN,SFG,1513.125,1470.896,0.594,0.406,1514.637,1469.385,lee-b101,halie101,47.934,48.332,-0.064,4.116,6,4
92275,5/4/1980,1980,0,s,NYM,SDP,1455.238,1481.974,0.496,0.504,1458.016,1479.196,pacej001,rasme101,47.899,50.085,7.922,12.389,6,2
92277,5/4/1980,1980,0,s,WSN,SFG,1516.59,1467.432,0.604,0.396,1513.125,1470.896,roges001,montj001,52.068,49.782,-0.064,4.116,4,8
92280,5/4/1980,1980,0,s,NYM,SDP,1456.811,1480.401,0.501,0.499,1455.238,1481.974,kobek101,curtj001,48.005,49.124,7.922,12.389,3,4
92285,5/4/1980,1980,0,s,PHI,LAD,1510.244,1522.051,0.518,0.482,1508.225,1524.07,lercr001,goltd101,49.474,53.431,5.672,11.008,10,12
92290,5/3/1980,1980,0,s,WSN,SFG,1518.58,1465.441,0.609,0.391,1516.59,1467.432,sands001,white001,48.498,48.748,-0.064,4.116,2,3
92295,5/3/1980,1980,0,s,PHI,LAD,1507.615,1524.68,0.51,0.49,1510.244,1522.051,chril101,hootb001,48.66,53.035,5.672,11.008,7,3
92297,5/3/1980,1980,0,s,NYM,SDP,1458.402,1478.81,0.505,0.495,1456.811,1480.401,swanc001,lucag001,52.189,48.87,7.922,12.389,1,2
92303,5/2/1980,1980,0,s,WSN,SFG,1517.442,1466.58,0.606,0.394,1518.58,1465.441,grimr101,knepb001,42.459,47.379,-0.064,4.116,4,3
92308,5/2/1980,1980,0,s,PHI,LAD,1504.933,1527.361,0.502,0.498,1507.615,1524.68,ruthd001,sutcr001,46.064,49.585,5.672,11.008,9,5
92310,5/2/1980,1980,0,s,NYM,SDP,1460.012,1477.201,0.51,0.49,1458.402,1478.81,burrr001,wiser101,46.172,47.362,7.922,12.389,0,1
92319,5/1/1980,1980,0,s,NYM,PHI,1461.481,1503.465,0.474,0.526,1460.012,1504.933,falcp001,carls001,47.952,59.651,7.922,5.672,1,2
92328,4/30/1980,1980,0,s,NYM,PHI,1459.323,1505.622,0.468,0.532,1461.481,1503.465,bombm101,lercr001,46.951,49.25,7.922,5.672,2,0
92351,4/27/1980,1980,0,s,PHI,STL,1510.354,1506.181,0.54,0.46,1505.622,1510.913,ruthd001,forsb001,46.92,50.738,5.672,7.108,1,10
92360,4/27/1980,1980,0,s,ATL,WSN,1467.359,1524.526,0.452,0.548,1469.924,1521.96,mcwil001,sands001,46.269,49.86,9.185,-0.064,6,3
92363,4/26/1980,1980,0,s,PHI,STL,1506.946,1509.589,0.531,0.469,1510.354,1506.181,carls001,fulgj101,58.095,55.715,5.672,7.108,7,0
